,Acceptance,Annual meeting,Asking price,Asking price per m²,Balcony/roof garden,Bathroom facilities,Building insurance,Building type,CH boiler,Energy label,Exterior space attached to the building,Facilities,Heating,Hot water,Insulation,Listed since,Living area,Located at,Location,Maintenance plan,Number of bath rooms,Number of rooms,Number of stories,Periodic contribution,Registration with KvK,Reserve fund present,Specific,Status,Type apartment,Type of parking facilities,Volume in cubic meters,Year of construction,url,Back garden,Garden,Garden location,Kind of house,Other space inside the building,Type of garage,External storage space,Provisional energy label,Shed / storage,VVE (Owners Association) contribution,Type of roof,Quality marks,Capacity,Accessibility,Plot size,Construction period,,1 bathroom and 2 separate toilets,1 car,172 m²,2 weeks,2002,24 m²,3 stories,6 rooms (5 bedrooms),649 m²,903 m³,Available,Available in consultation,B What does this mean?,Bath and shower,Completely insulated,Detached brick garage,Detached wooden storage,District heating,Electricity,In residential district,Parking on private property and public parking,Resale property,Skylight and mechanical ventilation,Surrounded by garden,"Villa, detached residential property",Original asking price,174 m²,1924,2 bathrooms and 1 separate toilet,2 stories,21 m²,4 m²,650 m³,7 rooms (3 bedrooms),797 m²,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,"Bath, shower and toilet",Bouwkundige keuring,CH boiler and fireplace,G What does this mean?,Gable roof covered with cane,"March 9, 2022","Nefit (gas-fired combination boiler from 2009, in ownership)",Partly double glazed,Protected townscape or village view (permit needed for alterations),Public parking,Sun terrace,"116 m² (7,06 meter deep and 16,37 meter broad)",153 m²,16 m²,2009,350 m²,609 m³,A What does this mean?,Alongside a quiet road and in residential district,Attached brick garage and carport,"Back garden, front garden and side garden","Bath, 2 showers and 2 toilets","Combin air (gas-fired combination boiler from 2009, in ownership)","Desirable residence/villa, double house",Energie Prestatie Advies,Gable roof covered with roof tiles,Located at the northeast accessible via the rear,"March 2, 2022","Skylight, mechanical ventilation, passive ventilation system and TV via cable","1,441 m³",2 cars,2 stories and a basement,"2,055 m²",2008,339 m²,Attached brick garage and parking place,"Bath, shower and 2 toilets","CH boiler, fireplace and complete floor heating","Combi (gas-fired combination boiler from 2008, in ownership)",Combination roof,Disabled access friendly and accessible for seniors,"Electrical door, loft, electricity, heating and running water",Freestanding location and unobstructed surrounding view,"March 10, 2022",Parking on private property,Partly furnished with carpets and curtains,"Roof insulation, double glazing, insulated walls and floor insulation","Skylight, mechanical ventilation, flue and TV via cable",Service charges,1 bathroom and 1 separate toilet,"102 m² (10,7 meter deep and 9,5 meter broad)",132 m²,1995,266 m²,424 m³,5 rooms (4 bedrooms),8 m²,"Atag (gas-fired combination boiler from 2013, in ownership)",Double glazing and energy efficient window,Flat roof,Located at the southeast accessible via the rear,Mechanical ventilation,No insulation,"Single-family home, corner house",Auction period,Price,"1,390 m²",1986,2 bathrooms and 2 separate toilets,2 months,205 m²,3 cars,3 m²,793 m³,83 m²,9 m²,Accessible for seniors,"Alarm installation, skylight and swimming pool","Alongside a quiet road, in residential district and freestanding location",Built-in,C What does this mean?,CH boiler and electrical boiler,"CH boiler, gas heater and partial floor heating",Combination roof covered with roof tiles,Double glazing,Double occupancy possible,"Electrical door, loft, electricity and running water","Nefit ecomline excellent (gas-fired combination boiler from 2003, in ownership)","Parking on gated property, parking on private property and public parking",Roof insulation,"Steam cabin, shower and toilet",Under offer,"1,612 m³",11 m²,12 m²,18 m²,1898,2 bathrooms,3 stories and a basement,379 m²,7 rooms (4 bedrooms),970 m²,"Alongside busy road, in center, in residential district and unobstructed surrounding view","Carport, parking place and detached brick garage","Gas-fired combination boiler, in ownership",Listed building (national monument),"€ 1,300,000 kosten koper",13 m²,1966,2 bathrooms and 4 separate toilets,23 m²,249 m²,4 stories,"63 m² (9,55 meter deep and 6,6 meter broad)",840 m³,9 rooms (7 bedrooms),983 m²,"Alongside a quiet road, in center, in residential district and freestanding location",Back garden and front garden,Bath and 2 showers,Detached brick storage,Electricity and running water,Gable roof covered with asphalt roofing,Located at the southwest accessible via the rear,"March 7, 2022",Public parking and parking garage,"Remeha CW5 (gas-fired combination boiler from 2021, in ownership)","Single-family home, row house","Skylight, passive ventilation system, flue, sliding door and TV via cable",Patio/atrium,Front garden,169 m² (13 meter deep and 13 meter broad),195 m²,2021,3 months,430 m²,570 m³,7 rooms (5 bedrooms),Attached brick garage,Available immediately,"Back garden, surrounded by garden, front garden and side garden",Geothermal heating,Heat pump,Located at the northwest,Woningborg garantiecertificaat,180 m²,1952,400 m³,6 cars,6 rooms (4 bedrooms),963 m²,"Alongside a quiet road, alongside water and in residential district",Attached wooden garage,Electrical door and electricity,F What does this mean?,"Intergas (gas-fired combination boiler from 2017, in ownership)",Shower and toilet,"Single-family home, detached residential property",184 m²,26 m²,452 m²,685 m³,"Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",CH boiler and district heating,"Electrical door, loft and electricity",Gable roof,"March 8, 2022",Mechanical ventilation and TV via cable,Deposit,Rental agreement,Rental price,2018,27 m²,3 stories and a loft,4 weeks,479 m²,752 m³,Bath and toilet,Electricity and heating,Mechanical ventilation and solar panels,Sold under reservation,156 m²,2 m²,334 m²,"46 m² (8,7 meter deep and 5,3 meter broad)",5 m²,605 m³,CH boiler and heat recovery unit,Flat roof covered with asphalt roofing,"Gas-fired combination boiler from 2018, in ownership","March 12, 2022",Paid parking and parking on gated property,Triple glazed and completely insulated,182 m²,"182 m² (20 meter deep and 6,31 meter broad)",1955,30 m²,413 m²,730 m³,"Air conditioning, outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters, flue, TV via cable and solar panels",Attached brick garage and built-in,"Back garden, front garden and sun terrace","CH boiler, fireplace and partial floor heating","Desirable residence/villa, semi-detached residential property",Electrical boiler,"Electrical door, electricity and running water",Gable roof covered with asphalt roofing and roof tiles,"HR gaswand combi ketel (gas-fired combination boiler from 2006, in ownership)","On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","1,060 m³",2 separate toilets,242 m²,31 m²,600 m²,9 rooms (8 bedrooms),"Balanced ventilation system, TV via cable and solar panels",Combination roof covered with asphalt roofing and roof tiles,"Complete floor heating, heat recovery unit and heat pump",Not available,15 m²,1960,2 stories and a loft,221 m²,41 m²,670 m²,803 m³,CH boiler and partial floor heating,"Nefit (gas-fired combination boiler from 2008, in ownership)","On the edge of a forest, alongside park, alongside a quiet road and In wooded surroundings",Parking place and detached brick garage,"Roof insulation, double glazing and insulated walls",Surrounded by garden and sun terrace,"1,185 m²","1,535 m³",2 stories and a attic,2006,340 m²,6+ months,71 m²,"Air conditioning, alarm installation and mechanical ventilation",CH boiler and gas-fired boiler,Double glazing and completely insulated,"Electrical door, electricity, heating and running water","Excellent Ecoline (2006, in ownership)",Gable roof covered with slate,"Sheltered location, in residential district and unobstructed surrounding view",Side garden,Purchase combination,1 badkamer en 1 apart toilet,2 woonlagen,242 m³,3 kamers (2 slaapkamers),69 m²,"Aan rustige weg, aan water, in centrum en vrij uitzicht",Aangeboden sinds,Begane grond,Bijdrage VvE,Bouwjaar,Cv-ketel,Douche,E Wat betekent dit?,Gebruiksoppervlakten,Gedeeltelijk dubbel glas,"Intergas Kombi Kompakt HRE 28/24 (gas gestookt combiketel uit 2015, eigendom)",Ja,"Ja (€ 119,00 per maand)",Kadastrale kaart,Laatste vraagprijs,Looptijd,Nee,Parkeervergunningen,Soort appartement,Soort bouw,Soort dak,TV kabel,Verkoopdatum,Volle eigendom,Vraagprijs per m²,1969,200 m²,38 m²,5 weeks,575 m²,792 m³,"Alongside park, alongside water and outside the built-up area",Bath,D What does this mean?,"Loft, electricity, heating and running water",First rental price
1011,Available in consultation,Yes,"€ 350,000 kosten koper","€ 3,977",,Toilet,Yes,Resale property,,A+ What does this mean?,,,District heating,District heating,Double glazing and completely insulated,5 weeks,88 m²,3rd floor,In residential district and freestanding location,Yes,1 bathroom,3 rooms (2 bedrooms),1 story,Yes (€ 153.00 per month),Yes,Yes,,Sold under reservation,Apartment with shared street entrance (apartment),Parking on private property and public parking,263 m³,2003,https://www.funda.nl/en/koop/den-haag/appartement-42699529-weidevogellaan-170/?navigateSource=resultlist,,,,,,Parking place,4 m²,,Storage box,€ 153.00 per month,Flat roof covered with asphalt roofing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Available in consultation,,"€ 634,200 vrij op naam","€ 7,047",,,,New property,,,,,,,,6+ months,90 m²,21st floor,,,,2 rooms,2 stories,,,,,Available,Penthouse,,225 m³,2022,https://www.funda.nl/en/koop/den-haag/appartement-41829510-hoge-vrijheid-penthouse-appartement-bouwnr-129/?navigateSource=resultlist,,,,,,,,A What does this mean?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Available in consultation,Yes,"€ 250,000 kosten koper","€ 4,167",,Shower and toilet,Yes,Resale property,Remeha (2017),E What does this mean?,,,CH boiler,CH boiler,Double glazing and partly double glazed,3 weeks,60 m²,Ground floor,Alongside a quiet road and in residential district,Yes,1 bathroom,3 rooms (1 bedroom),2 stories,Yes (€ 43.00 per month),Yes,Yes,,Available,Ground-floor + upstairs apartment (apartment),,233 m³,1909,https://www.funda.nl/en/koop/den-haag/appartement-42602647-celsiusstraat-117/?navigateSource=resultlist,"14 m² (4,7 meter deep and 3 meter broad)",Back garden,Located at the northeast accessible via the rear,,,,,,,€ 43.00 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€ 43 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Available in consultation,Yes,"€ 465,000 kosten koper","€ 3,843",Balcony present,Shower,Yes,Resale property,"Remeha Avanta (gas-fired combination boiler from 2015, in ownership)",B What does this mean?,15 m²,Elevator and mechanical ventilation,CH boiler,CH boiler,Double glazing and completely insulated,3 weeks,121 m²,3rd floor,,Yes,1 bathroom and 1 separate toilet,4 rooms (3 bedrooms),1 story,Yes (€ 204.00 per month),Yes,Yes,,Under offer,Apartment with shared street entrance (apartment),Parking on private property,351 m³,2001,https://www.funda.nl/en/koop/den-haag/appartement-42618470-langeland-38/?navigateSource=resultlist,,,,,,,6 m²,,Storage box,€ 204.00 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.funda.nl/en/koop/den-haag/appartement-42607012-indigostraat-83/?navigateSource=resultlist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Available in consultation,No,"€ 325,000 kosten koper","€ 4,062",,Shower and toilet,Yes,Resale property,"Bosch (gas-fired combination boiler from 2010, in ownership)",E What does this mean?,,Electricity,CH boiler,CH boiler,Double glazing,Today,80 m²,Ground floor,In residential district,No,1 bathroom,3 rooms (2 bedrooms),1 story,Yes (€ 50.00 per month),Yes,No,,Available,Ground-floor apartment (apartment),Paid parking and resident's parking permits,266 m³,1927,https://www.funda.nl/en/koop/den-haag/appartement-42630911-tesselsestraat-58/?navigateSource=resultlist,"80 m² (10,26 meter deep and 7,75 meter broad)",Back garden,Located at the southeast,,,,19 m²,,Detached brick storage,€ 50.00 per month,Flat roof,,,Accessible for seniors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Available in consultation,,"€ 575,000 kosten koper","€ 3,571",,"Bath, shower and toilet",,Resale property,"2014, in ownership",A What does this mean?,1 m²,Electricity,CH boiler,CH boiler,No insulation,6 weeks,161 m²,,Alongside a quiet road and in residential district,,1 bathroom and 1 separate toilet,5 rooms (4 bedrooms),3 stories,,,,,Sold under reservation,,Public parking,567 m³,2002,https://www.funda.nl/en/koop/den-haag/huis-42698541-meerkoetsingel-2/?navigateSource=resultlist,"88 m² (16 meter deep and 5,5 meter broad)",Back garden and front garden,Located at the southwest accessible via the rear,"Single-family home, corner house",,,8 m²,,Detached wooden storage,,Shed roof covered with roof tiles,,,,240 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Available in consultation,,"€ 449,500 kosten koper","€ 3,746",,"Bath, shower and toilet",,Resale property,"Remeha (gas-fired combination boiler from 1998, in ownership)",B What does this mean?,,Electricity,CH boiler,CH boiler,Completely insulated,7 weeks,120 m²,,"Alongside a quiet road, in residential district and unobstructed surrounding view",,1 bathroom and 1 separate toilet,6 rooms (5 bedrooms),3 stories,,,,,Under offer,,Public parking,418 m³,1998,https://www.funda.nl/en/koop/den-haag/huis-42689999-athenesingel-182/?navigateSource=resultlist,50 m² (10 meter deep and 5 meter broad),Back garden and front garden,Located at the northeast accessible via the rear,"Single-family home, row house",,,8 m²,,Detached wooden storage,,Shed roof covered with roof tiles,,,,138 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Available in consultation,Yes,"€ 325,000 kosten koper","€ 3,316",Balcony present,Bath,Yes,Resale property,"Intergas (gas-fired combination boiler from 2010, in ownership)",A+ What does this mean?,117 m²,Electricity,CH boiler,CH boiler,Insulated walls,5 weeks,98 m²,3rd floor,"Alongside busy road, in center and unobstructed surrounding view",Yes,1 bathroom,3 rooms (2 bedrooms),1 story,Yes,Yes,Yes,,Sold under reservation,Apartment with shared street entrance (apartment),"Parking on gated property, parking on private property, public parking and parking garage",316 m³,2001,https://www.funda.nl/en/koop/den-haag/appartement-88055484-dedemsvaartweg-571/?navigateSource=resultlist,,Sun terrace,,,,Underground parking,4 m²,,Built-in,,Flat roof covered with asphalt roofing and other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 m² (13,58 meter deep and 8,22 meter broad)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Available in consultation,Yes,"€ 395,000 kosten koper","€ 4,817",,Shower,Yes,Resale property,"AWB (2011, in ownership)",C What does this mean?,,,CH boiler,CH boiler,Mostly double glazed,2 weeks,82 m²,Ground floor,,Yes,1 bathroom and 1 separate toilet,4 rooms (3 bedrooms),1 story,Yes (€ 86.05 per month),Yes,Yes,Protected townscape or village view (permit needed for alterations),Sold under reservation,Ground-floor apartment (apartment),"Paid parking, public parking and resident's parking permits",298 m³,1916,https://www.funda.nl/en/koop/den-haag/appartement-42610403-fahrenheitstraat-477/?navigateSource=resultlist,"34 m² (12,56 meter deep and 2,73 meter broad)",Back garden,Located at the northeast,,,,5 m²,,Attached wooden storage,€ 86.05 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Available in consultation,,"€ 389,000 kosten koper","€ 3,777",Balcony present,Shower and toilet,,Resale property,"Vaillant (gas-fired combination boiler from 2017, in ownership)",D What does this mean?,4 m²,"Skylight, passive ventilation system and TV via cable",CH boiler,Central facility,Roof insulation and energy efficient window,3 months,103 m²,,,,1 bathroom and 1 separate toilet,5 rooms (4 bedrooms),3 stories and a loft,,,,,Sold under reservation,,Public parking and resident's parking permits,380 m³,1939,https://www.funda.nl/en/koop/den-haag/huis-88909280-jaarsveldstraat-184/?navigateSource=resultlist,,Back garden,,"Single-family home, row house",,,7 m²,,,,Gable roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,,,109 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Available in consultation,,"€ 642,500 kosten koper","€ 4,371",,Bath and toilet,,Resale property,,A+ What does this mean?,,Electricity,Electric heating and district heating,Central facility,Completely insulated,"March 12, 2022",147 m²,,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",,1 bathroom and 1 separate toilet,6 rooms (4 bedrooms),3 stories and a loft,,,,,Available,,Public parking,554 m³,2007,https://www.funda.nl/en/koop/den-haag/huis-42639658-veenwortel-53/,"65 m² (8,73 meter deep and 7,39 meter broad)","Back garden, front garden and side garden",Located at the southeast accessible via the rear,"Single-family home, corner house",,,16 m²,,Detached wooden storage,,Gable roof covered with roof tiles,,,,181 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Available in consultation,No,"€ 950,000 kosten koper","€ 5,556",Roof terrace present and balcony present,"Bath, 3 showers and 3 toilets",Yes,Resale property,"HR (gas-fired combination boiler from 2016, in ownership)",B What does this mean?,12 m²,"Air conditioning, alarm installation, skylight, mechanical ventilation, flue and TV via cable",CH boiler,CH boiler,"Roof insulation, double glazing and insulated walls",4 months,171 m²,2nd floor,In center,Yes,3 bathrooms and 1 separate toilet,6 rooms (4 bedrooms),3 stories,No,Yes,No,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Available,Upstairs apartment (double upstairs apartment),"Paid parking, public parking and resident's parking permits",500 m³,1700,https://www.funda.nl/en/koop/den-haag/appartement-42510888-molenstraat-19-a/?navigateSource=resultlist,,,,,,,,,,,Combination roof covered with roof tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"€ 4,500 one-off",Indefinite duration,"€ 4,500 per month (none service charges)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Available immediately,Yes,"€ 600,000 kosten koper","€ 4,110",Roof terrace present,Bath and toilet,Yes,Resale property,"Remeha Tzerra (gas-fired combination boiler from 2019, in ownership)",Not required,12 m²,TV via cable,CH boiler,CH boiler,Partly double glazed,3 weeks,146 m²,3rd floor,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Yes,1 bathroom,5 rooms (2 bedrooms),2 stories,Yes (€ 131.00 per month),Yes,Yes,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Sold under reservation,Upstairs apartment (double upstairs apartment),"Paid parking, public parking and resident's parking permits",493 m³,1895,https://www.funda.nl/en/koop/den-haag/appartement-42601237-sweelinckplein-51-a/?navigateSource=resultlist,,,,,,,,,,€ 131.00 per month,Combination roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Available in consultation,Yes,"€ 250,000 kosten koper","€ 4,032",,,Yes,Resale property,,F What does this mean?,,,Gas heaters,Electrical boiler and electrical boiler (rental),,5 weeks,62 m²,Ground floor,,Yes,1 bathroom,3 rooms (1 bedroom),1 story,Yes (€ 60.00 per month),Yes,Yes,,Available,Ground-floor apartment (apartment),Resident's parking permits,167 m³,1952,https://www.funda.nl/en/koop/den-haag/appartement-88054801-den-helderstraat-18/?navigateSource=resultlist,"75 m² (10,8 meter deep and 6,95 meter broad)",Back garden,Located at the south accessible via the rear,,,,6 m²,,Detached wooden storage,€ 60.00 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
